Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
Rooted Woman,"Rooted Woman Nail Polish, Victorious",02,Nail Polish,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
Butyl Acetate, Ethyl Acetate, Nitrocellulose, Acetyl Tributyl Citrate, Benzophenone-1, Trimethypentanediyl Dibenzoate, Adipic Acid, Isopropyl Alcohol, Stearakonium Bentonite","Product's animal testing policies,Unknown"
Rooted Woman,"Rooted Woman Nail Polish, Forgiven",02,Nail Polish,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
Butyl Acetate, Ethyl Acetate, Nitrocellulose, Acetyl Tributyl Citrate, Benzophenone-1, Trimethypentanediyl Dibenzoate, Adipic Acid, Isopropyl Alcohol, Stearakonium Bentonite","Product's animal testing policies,Unknown"
Nailboo,"Nailboo Forever Glaze Gel Polish, Dark Dreams",02,Nail Polish,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
POLYURETHANE, HEMA, BUMETRIZOLE. (+/-) TITANIUM DIOXIDE (CI 77891), FERRIC AMMONIUM FERROCYANIDE (CI 77510), MANGANESE VIOLET (CI 77742), IRON OXIDES (CI 77499)","Product's animal testing policies,Unknown"
Rooted Woman,"Rooted Woman Nail Polish, Meditate",02,Nail Polish,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
Butyl Acetate, Ethyl Acetate, Nitrocellulose, Acetyl Tributyl Citrate, Benzophenone-1, Trimethypentanediyl Dibenzoate, Adipic Acid, Isopropyl Alcohol, Stearakonium Bentonite","Product's animal testing policies,Unknown"
Rooted Woman,"Rooted Woman Nail Polish, Compassion",02,Nail Polish,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
Butyl Acetate, Ethyl Acetate, Nitrocellulose, Acetyl Tributyl Citrate, Benzophenone-1, Trimethypentanediyl Dibenzoate, Adipic Acid, Isopropyl Alcohol, Stearakonium Bentonite","Product's animal testing policies,Unknown"
Nailtural,"Nailtural Base Coat, 72284",02,Nail Polish,MODERATE,LOW,LOW,MODERATE,"Ingredients from packaging:
BUTYL ACETATE, ETHYL ACETATE, NITROCELLULOSE, ADIPIC ACID/NEOPENTYL GLYCOL/TRIMELLITIC ANHYDRIDE COPOLYMER, ACETYL TRIBUTYL CITRATE, ALCOHOL, N-BUTYL ALCOHOL, ETOCRYLENE, TRIMETHYLPENTANEDIYL DIBENZOATE, VIOLET 2.","Product's animal testing policies,Unknown"
Mooncat,"Moon Cat Nail Polish, MATTE MADE IN HELL",02,Nail Polish,MODERATE,MODERATE,LOW,LOW,"Ingredients from packaging:
Butyl Acetate, Ethyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Acetyl Tributyl Citrate, Isopropyl Alcohol, Silica, Stearalkonium Bentonite, Propylene Carbonate, Acrylates Copolymer, Benzophenone-1, Trimethylpentanediyl Dibenzoate, CI 60725 (Violet 2)","Product's animal testing policies,Unknown"
China Glaze,"China Glaze Nail Lacquer, She's Icy 1815",02,Nail Polish,LOW,LOW,LOW,MODERATE,"Ingredients from packaging:
ETHYL ACETATE, BUTYL ACETATE, NITROCELLULOSE, PHTHALIC ANHYDRIDE/TRIMELLITIC ANHYDRIDE COPOLYMER/GLYCOLS COPOLYMER, POLYETHYLENE TEREPHTHALATE, ISOPROPYL ALCOHOL, DIPROPYLENE GLYCOL DIBENZOATE, N-BUTYL ALCOHOL, ACRYLATES COPOLYMER, SILICA, ACETYL TRIBUTYL CITRATE, ALCOHOL DENAT","Product's animal testing policies,PETA Cruelty-free Companies"
Rooted Woman,"Rooted Woman Nail Polish, Vulnerable",02,Nail Polish,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
Butyl Acetate, Ethyl Acetate, Nitrocellulose, Acetyl Tributyl Citrate, Benzophenone-1, Trimethypentanediyl Dibenzoate, Adipic Acid, Isopropyl Alcohol, Stearakonium Bentonite","Product's animal testing policies,Unknown"
Rooted Woman,"Rooted Woman Nail Polish, Redeemed",02,Nail Polish,LOW,MODERATE,LOW,LOW,"Ingredients from packaging:
Butyl Acetate, Ethyl Acetate, Nitrocellulose, Acetyl Tributyl Citrate, Benzophenone-1, Trimethypentanediyl Dibenzoate, Adipic Acid, Isopropyl Alcohol, Stearakonium Bentonite","Product's animal testing policies,Unknown"
