Brand,Name,EWG,Category,Cancer,Allergies,Toxicity,Restriction,Label,Certification
,"Joy Lorraine Diamond Glitter, 24K",03,Glitter,LOW,LOW,MODERATE,LOW,"Ingredients from packaging:
100% Copolymer or Aluminum Copolymer.","Product's animal testing policies,Unknown"
,"Joy Lorraine Diamond Glitter, White Rose",03,Glitter,LOW,LOW,MODERATE,LOW,"Ingredients from packaging:
100% Copolymer or Aluminum Copolymer.","Product's animal testing policies,Unknown"
Shea Moisture,SheaMoisture Papaya & Vitamin C Glow Goddess Body Shimmer,03,Glitter,LOW,HIGH,LOW,LOW,"Ingredients from packaging:
Helianthus Annuus (Sunflower) Seed Oil Caprylic/Capric Triglyceride, Euphorbia Cerifera (Candelilla) Wax, Mica, Jojoba Esters, Titanium Dioxide, Butyrospermun Parkii (Shea) Butter (Certified Organic Ingredient, Fair Trade Ingredient), Tetrahexyldecyl Ascorbate, Citrus Junos Yozu) Peel Extract, Carica Papaya (Papaya) Fruit Extract, Tocopherol, Silica, Iron Oxides (CI 7491), Tin Oxide, Fragrance (Essential Oil Blend)
Directions from packaging:
How to Use: Apply to shoulders, collarbones and decolletage for a gorgeous highlight and to legs for a beautiful, sun-kissed luster! Shake well before use.
Warnings from packaging:
Natural ingredients may vary in color and consistency. If irritation occurs, discontinue use.","Product's animal testing policies,PETA Cruelty-free Companies"
,"Nyx Professional Makeup Face and Body Glitter, Silver Gli10",03,Glitter,LOW,MODERATE,MODERATE,LOW,"Ingredients from packaging:
G985833 INGREDIENTS: POLYETHYLENE TEREPHTHALATE, POLYURETHANE-11. MAY CONTAIN (+/-): ALUMINUM POWDER (CI 77000), FERRIC AMMONIUM FERROCYANIDE (CI 77510), YELLOW 5 (CI 19140).","Product's animal testing policies,Unknown"
Wet N Wild,"Wet N Wild Fm Glitter Liner, Bad to the Bone 1230844",03,Eye Liner,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
WATER/EAU, POLYBUTYLENE TEREPHTHALATE, ACRYLATES COPOLYMER, BUTYLENE GLYCOL, PVP, ETHYLENE/VA COPOLYMER, PROPANEDIOL, PROPYLENE GLYCOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, CHLORPHENESIN, SODIUM HYDROXIDE, PHENOXYETHANOL, CAPRYLHYDROXAMIC ACID, DISODIUM EDTA, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, HEXYLENE GLYCOL","Product's animal testing policies,Unknown"
L.A. Colors,"L.A. Colors Loose Face & Body Shimmer Powder, Magical Dust",03,Glitter,LOW,MODERATE,LOW,HIGH,"Ingredients from packaging:
TALC, MICA, DIMETHICONE, MAGNESIUM STEARATE, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, PIROCTONE OLAMINE. MAY CONTAIN / PEUT CONTENIR : IRON OXIDES (CI 77491, CI 77492, CI 77499), TITANIUM DIOXIDE (CI 77891), YELLOW 5 LAKE (CI 19140), FERRIC AMMONIUM FERROCYANIDE (CI 77510), ULTRAMARINES (CI 77007), RED 6 (CI 15850), RED 7 LAKE (CI 15850), RED 27 LAKE (CI 45410), CARMINE (CI 75470).","Product's animal testing policies,Unknown"
,"Colourpop Pressed Glitter, Baila",03,Glitter,LOW,MODERATE,MODERATE,HIGH,"Ingredients from packaging:
polyethylene terepthalate, ricinus communis (castor) seed oil, polymethyl methacrylate, polybutylene terephthalate, diisostearyl malate, synthetic fluorphlogopite, polyglyceryl-10 pentaisostearate, polylactic acid, acrylates copolymer, lauroyl lysine, magnesium myristate, ethylene /va copolymer, chlorphenesin, dehydroacetic acid, polyurethane-33, dimethicone , red 7 (ci 15850), red 34 (ci 15880).","Product's animal testing policies,Unknown"
,"Colourpop Pressed Glitter, Crystal Cave",03,Glitter,LOW,MODERATE,MODERATE,MODERATE,"Ingredients from packaging:
ricinus communis (castor) seed oil, polyethylene terephthalate, synthetic fluorphlogopite, polybutylene terephthalate, simmondsia chinensis (jojoba) seed oil, polymethyl methacrylate, calcium sodium borosilicate, acrylates copolymer, ethylene /va copolymer, lauroyl lysine, magnesium myristate, synthetic beeswax, chlorphenesin, dehydroacetic acid, tin oxide, titanium dioxide (ci 77891), iron oxides (ci 77491)","Product's animal testing policies,Unknown"
Fluide,"Fluide Biodegradable Glitter, Pink",04,Glitter,LOW,MODERATE,MODERATE,MODERATE,"Ingredients from packaging:
Microcrystalline cellulose, glycerin, H2O, Polyurethane-33. May Contain: Aluminum, FD&C Yellow #5, D&C Red #7.","Product's animal testing policies,Unknown"
Fluide,"Fluide Biodegradable Glitter, Gold",04,Glitter,LOW,MODERATE,MODERATE,MODERATE,"Ingredients from packaging:
Microcrystalline cellulose, glycerin, H2O, Polyurethane-33. May Contain: Aluminum, FD&C Yellow #5, D&C Red #7.","Product's animal testing policies,Unknown"
Wet N Wild,"Wet N Wild Fm Glitter Gel, Fab Boo Lous 1230606",04,Glitter,LOW,MODERATE,MODERATE,HIGH,"Ingredients from packaging:
WATER/EAU, POLYETHYLENE TEREPHTHALATE, BUTYLENE GLYCOL, PVP, GLYCERIN, TRIETHANOLAMINE, POLYURETHANE-33, CARBOMER, PHENOXYETHANOL, ACRYLATES CROSSPOLYMER, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, HEXYLENE GLYCOL, ALUMINUM POWDER (CI 77000).","Product's animal testing policies,Unknown"
Fluide,"Fluide Biodegradable Glitter, Silver",04,Glitter,LOW,MODERATE,MODERATE,MODERATE,"Ingredients from packaging:
Microcrystalline cellulose, glycerin, H2O, Polyurethane-33. May Contain: Aluminum, FD&C Yellow #5, D&C Red #7.","Product's animal testing policies,Unknown"
